category_name,zoom_ration,is_thick,is_thin,is_thick_binary
1.0,-0.07052326858397352,0.8498042773469532,-0.849804277346953,1
-0.07052326858397352,1.0,-0.05235239580898031,0.05235239580898451,0
0.8498042773469532,-0.05235239580898031,1.0,-0.9999999999999997,1
-0.849804277346953,0.05235239580898451,-0.9999999999999997,1.0,0
